132,2023-07-03 13:25:05,182.48,12.39
133,2023-07-03 13:25:09,185.58,10.85
134,2023-07-03 13:25:13,183.99,12.97
135,2023-07-03 13:25:14,183.5,9.74
136,2023-07-03 13:25:19,181.2,9.2
137,2023-07-03 13:25:25,182.72,10.42
138,2023-07-03 13:25:25,182.97,12.17
139,2023-07-03 13:25:33,179.34,10.96
140,2023-07-03 13:25:42,178.53,11.27
141,2023-07-03 13:25:42,180.98,10.65
142,2023-07-03 13:25:44,182.58,6.73
143,2023-07-03 13:25:48,181.08,8.59
144,2023-07-03 13:25:49,180.83,9.59
145,2023-07-03 13:25:50,181.72,9.34
146,2023-07-03 13:25:51,178.52,9.53
147,2023-07-03 13:25:59,179.35,9.36
148,2023-07-03 13:26:08,178.8,7.1
149,2023-07-03 13:26:09,181.37,8.34
150,2023-07-03 13:26:18,180.52,13.04
151,2023-07-03 13:26:21,179.88,8.03
152,2023-07-03 13:26:22,179.6,9.75
153,2023-07-03 13:26:30,177.3,8.52
154,2023-07-03 13:26:35,178.81,10.43
155,2023-07-03 13:26:36,178.07,7.7
156,2023-07-03 13:26:37,180.13,10.96
157,2023-07-03 13:26:38,181.52,7.4
158,2023-07-03 13:26:40,181.23,11.11
159,2023-07-03 13:26:43,180.73,10.98
160,2023-07-03 13:26:45,181.25,7.32
161,2023-07-03 13:26:46,183.34,10.34
162,2023-07-03 13:26:48,183.56,10.41
163,2023-07-03 13:26:52,182.42,11.78
164,2023-07-03 13:27:00,183.73,11.37
165,2023-07-03 13:27:01,183,11.74
166,2023-07-03 13:27:03,184.98,9.16
167,2023-07-03 13:27:11,182.71,7.91
168,2023-07-03 13:27:19,184.32,9.91
169,2023-07-03 13:27:26,181.53,11.39
170,2023-07-03 13:27:26,181.58,11.87
171,2023-07-03 13:27:33,185.61,5.35
172,2023-07-03 13:27:34,185.9,8.44
173,2023-07-03 13:27:41,186.13,8.09
174,2023-07-03 13:27:43,184.84,9.91
175,2023-07-03 13:27:46,187.76,11.65
176,2023-07-03 13:27:52,188.26,8.8
177,2023-07-03 13:27:55,187.97,8.67
178,2023-07-03 13:28:02,188.22,6.76
179,2023-07-03 13:28:08,189.01,8.94
180,2023-07-03 13:28:13,190.15,8.4
181,2023-07-03 13:28:16,189.38,9.52
182,2023-07-03 13:28:19,189.87,9.93
183,2023-07-03 13:28:28,188.56,11.22
184,2023-07-03 13:28:29,187.04,7.89
185,2023-07-03 13:28:36,184.37,9.03
186,2023-07-03 13:28:43,185.7,5.48
187,2023-07-03 13:28:50,187.55,10.59
188,2023-07-03 13:28:58,189.12,9.6
189,2023-07-03 13:29:01,186.87,12.44
190,2023-07-03 13:29:04,185.87,9.56
191,2023-07-03 13:29:08,186.11,11.38
192,2023-07-03 13:29:11,188.11,9.45
193,2023-07-03 13:29:18,188.41,9.55
194,2023-07-03 13:29:22,187.5,9.58
195,2023-07-03 13:29:30,187.44,5.86
196,2023-07-03 13:29:33,186.91,12.06
197,2023-07-03 13:29:40,187.1,10.48
198,2023-07-03 13:29:41,185.29,10.12
199,2023-07-03 13:29:43,185.94,7.03
200,2023-07-03 13:29:51,182.77,11.52
201,2023-07-03 13:29:51,183.2,7.66
202,2023-07-03 13:29:51,184.23,11.63
203,2023-07-03 13:29:52,187.65,8.69
204,2023-07-03 13:29:58,189.96,9.53
205,2023-07-03 13:30:05,186.21,8.8
206,2023-07-03 13:30:10,187.79,6.98
207,2023-07-03 13:30:18,188.61,7.67
208,2023-07-03 13:30:24,189.43,11.29
209,2023-07-03 13:30:33,192.96,11.7
210,2023-07-03 13:30:37,192.65,10.46
211,2023-07-03 13:30:39,191.1,6.25
212,2023-07-03 13:30:47,192.2,9.52
213,2023-07-03 13:30:56,190.96,8.59
214,2023-07-03 13:30:57,190.86,10.45
215,2023-07-03 13:31:03,192.97,10.89
216,2023-07-03 13:31:12,194.42,9.94
217,2023-07-03 13:31:19,191.44,10.69
218,2023-07-03 13:31:26,191.26,9.83
219,2023-07-03 13:31:29,189.06,9.12
220,2023-07-03 13:31:35,190.95,8.46
221,2023-07-03 13:31:43,192.02,10.14
222,2023-07-03 13:31:45,191.94,11.51
223,2023-07-03 13:31:48,193.82,10.18
224,2023-07-03 13:31:50,191.99,7.74
225,2023-07-03 13:31:54,192.29,7.85
226,2023-07-03 13:32:00,191.93,8.51
227,2023-07-03 13:32:07,193.76,11.47
228,2023-07-03 13:32:09,191.85,12.16
229,2023-07-03 13:32:09,189.31,6.51
230,2023-07-03 13:32:16,189.32,10.87
231,2023-07-03 13:32:19,191.19,10.21
232,2023-07-03 13:32:28,191.55,8.69
233,2023-07-03 13:32:30,191.64,8.51
234,2023-07-03 13:32:30,192.48,9.07
235,2023-07-03 13:32:37,191.36,12.86
236,2023-07-03 13:32:40,193.07,10.89
237,2023-07-03 13:32:46,192.88,10.76
238,2023-07-03 13:32:48,196.46,14.01
239,2023-07-03 13:32:53,198.28,11.68
240,2023-07-03 13:32:58,197.75,8.12
241,2023-07-03 13:32:59,198.09,12.36
242,2023-07-03 13:32:59,198.72,9.2
243,2023-07-03 13:33:05,195.86,9.09
244,2023-07-03 13:33:05,200.37,11
245,2023-07-03 13:33:13,202.98,8.58
246,2023-07-03 13:33:14,201.73,8.26
247,2023-07-03 13:33:17,201.63,9.86
248,2023-07-03 13:33:17,204.23,11.9
249,2023-07-03 13:33:18,204.72,9.97
250,2023-07-03 13:33:21,204.4,12.69
251,2023-07-03 13:33:26,205.32,8.45
252,2023-07-03 13:33:29,202.88,9.83
253,2023-07-03 13:33:30,200.25,7.67
254,2023-07-03 13:33:31,198.23,10.77
255,2023-07-03 13:33:35,198.72,9.86
256,2023-07-03 13:33:43,199.88,9.32
257,2023-07-03 13:33:46,200.75,9.81
258,2023-07-03 13:33:46,201.81,12.63
259,2023-07-03 13:33:46,205.4,7.85
260,2023-07-03 13:33:53,207.51,7.9
261,2023-07-03 13:33:54,212.45,13.06
262,2023-07-03 13:34:00,212.03,13.23
263,2023-07-03 13:34:02,213,11.48
264,2023-07-03 13:34:08,212.73,9.9
265,2023-07-03 13:34:15,212.72,9.97
266,2023-07-03 13:34:19,213.51,12.17
267,2023-07-03 13:34:26,211.72,6.31
268,2023-07-03 13:34:32,212.57,9.6
269,2023-07-03 13:34:36,211.94,9.01
270,2023-07-03 13:34:39,210.97,8.9
271,2023-07-03 13:34:46,217.59,9.11
272,2023-07-03 13:34:49,213.75,11.63
273,2023-07-03 13:34:52,214.55,10.36
274,2023-07-03 13:34:59,217.06,10.14
275,2023-07-03 13:35:06,215.24,10.84
276,2023-07-03 13:35:12,213.06,9.27
277,2023-07-03 13:35:17,212.52,10.49
278,2023-07-03 13:35:17,212.02,10.35
279,2023-07-03 13:35:21,211.47,12.11
280,2023-07-03 13:35:22,209.59,11.99
281,2023-07-03 13:35:24,211.91,8.99
282,2023-07-03 13:35:25,209.45,11.24
283,2023-07-03 13:35:33,207.42,11.27
284,2023-07-03 13:35:39,207.58,10.88
285,2023-07-03 13:35:48,209.82,10.77
286,2023-07-03 13:35:52,211.95,12.07
287,2023-07-03 13:35:54,210.11,12.93
288,2023-07-03 13:35:59,210.79,10.02
289,2023-07-03 13:36:07,209.77,7.55
290,2023-07-03 13:36:10,210.78,10.13
291,2023-07-03 13:36:13,211.84,10.05
292,2023-07-03 13:36:14,211.87,10.39
293,2023-07-03 13:36:19,213.18,11.34
294,2023-07-03 13:36:23,216,13.61
295,2023-07-03 13:36:31,216.1,10.26
296,2023-07-03 13:36:35,218.73,10.65
297,2023-07-03 13:36:36,219.85,10.32
298,2023-07-03 13:36:42,218.17,13.17
299,2023-07-03 13:36:49,219.48,9.85
300,2023-07-03 13:36:50,216.91,15.76
301,2023-07-03 13:36:51,215.47,11.22
302,2023-07-03 13:36:54,213.88,7.17
303,2023-07-03 13:36:55,210.34,9.93
304,2023-07-03 13:37:04,210.1,11.04
305,2023-07-03 13:37:07,210.81,7.65
306,2023-07-03 13:37:11,210.75,10.34
307,2023-07-03 13:37:19,212.49,10
308,2023-07-03 13:37:20,214.71,9.49
309,2023-07-03 13:37:28,216.69,9.16
310,2023-07-03 13:37:30,213.83,11.29
311,2023-07-03 13:37:34,212.38,8.77
312,2023-07-03 13:37:40,214.72,10.64
313,2023-07-03 13:37:42,217.44,8.46
314,2023-07-03 13:37:47,216.97,10.87
315,2023-07-03 13:37:53,211.45,9.15
316,2023-07-03 13:38:02,210.75,9.4
317,2023-07-03 13:38:09,213.32,9.67
318,2023-07-03 13:38:10,213.61,8.39
319,2023-07-03 13:38:16,213.26,8.16
320,2023-07-03 13:38:17,213.08,8.68
321,2023-07-03 13:38:22,211.12,8.08
322,2023-07-03 13:38:29,211.77,11.5
323,2023-07-03 13:38:38,211.27,11.2
324,2023-07-03 13:38:40,211.54,10.6
325,2023-07-03 13:38:44,213.28,10.57
326,2023-07-03 13:38:45,211.19,8.03
327,2023-07-03 13:38:53,209.6,9.1
328,2023-07-03 13:39:00,208.59,7.7
329,2023-07-03 13:39:00,209.54,10.29
330,2023-07-03 13:39:03,211.97,10.79
331,2023-07-03 13:39:08,212.71,8.38
332,2023-07-03 13:39:09,213.21,8.5
333,2023-07-03 13:39:14,212.48,9.42
334,2023-07-03 13:39:22,214.39,7.95
335,2023-07-03 13:39:26,214.35,9.78
336,2023-07-03 13:39:34,214.92,15.31
337,2023-07-03 13:39:38,214.58,10.72
338,2023-07-03 13:39:41,218.87,6.9
339,2023-07-03 13:39:47,216.07,5.17
340,2023-07-03 13:39:52,217.19,11.72
341,2023-07-03 13:39:57,214.28,9.65
342,2023-07-03 13:40:01,213.23,10.06
343,2023-07-03 13:40:08,214.7,9.04
344,2023-07-03 13:40:08,212.6,9.2
345,2023-07-03 13:40:17,212,9.94
346,2023-07-03 13:40:24,212.46,6.53
347,2023-07-03 13:40:29,212.28,10.65
348,2023-07-03 13:40:36,212.41,9.82
349,2023-07-03 13:40:40,212.03,13.33
350,2023-07-03 13:40:45,211.54,10.8
351,2023-07-03 13:40:45,213.66,12.57
352,2023-07-03 13:40:50,212.39,4.01
353,2023-07-03 13:40:58,215.31,10.68
354,2023-07-03 13:41:06,217.46,7.69
355,2023-07-03 13:41:06,218.19,9.58
356,2023-07-03 13:41:07,217.16,10.8
357,2023-07-03 13:41:09,218.18,10.2
358,2023-07-03 13:41:15,216.28,10.39
359,2023-07-03 13:41:24,218.77,8.07
360,2023-07-03 13:41:33,222.61,11.44
361,2023-07-03 13:41:36,221.61,10.78
362,2023-07-03 13:41:38,224.65,9.91
363,2023-07-03 13:41:47,221.96,8.76
364,2023-07-03 13:41:53,224.45,14.63
365,2023-07-03 13:42:00,224.09,8.35
366,2023-07-03 13:42:00,219.92,6.79
367,2023-07-03 13:42:06,223.1,7.33
368,2023-07-03 13:42:11,220.44,12.96
369,2023-07-03 13:42:13,220.18,10.26
370,2023-07-03 13:42:21,217.38,7.58
371,2023-07-03 13:42:21,215.33,11.2
372,2023-07-03 13:42:27,215.37,12.35
373,2023-07-03 13:42:29,211.01,7.99
374,2023-07-03 13:42:31,207.71,10.29
375,2023-07-03 13:42:36,207.46,10.47
376,2023-07-03 13:42:41,206.34,8.41
377,2023-07-03 13:42:49,202.94,9.41
378,2023-07-03 13:42:58,203.44,14.81
379,2023-07-03 13:42:59,211.8,6.98
380,2023-07-03 13:43:06,211.29,10.64
381,2023-07-03 13:43:09,215.48,13.76
382,2023-07-03 13:43:15,214.24,9.68
383,2023-07-03 13:43:18,214.25,9.32
384,2023-07-03 13:43:19,212.92,11.54
385,2023-07-03 13:43:23,210.75,14.88
386,2023-07-03 13:43:26,213,9.81
387,2023-07-03 13:43:27,212.93,9.41
388,2023-07-03 13:43:36,211.66,8.98
389,2023-07-03 13:43:38,212.5,9.42
390,2023-07-03 13:43:47,212.88,12.75
391,2023-07-03 13:43:47,215.9,10.22
392,2023-07-03 13:43:56,215.63,11.85
393,2023-07-03 13:43:59,213.07,9.06
394,2023-07-03 13:44:03,209.96,9.33
395,2023-07-03 13:44:10,210.96,7.77
396,2023-07-03 13:44:17,211.32,10.45
397,2023-07-03 13:44:17,212.26,8.42
398,2023-07-03 13:44:17,211.67,8.58
399,2023-07-03 13:44:22,211.26,8.87
400,2023-07-03 13:44:27,210.39,8.38
401,2023-07-03 13:44:34,209.27,9.06
402,2023-07-03 13:44:34,208.4,9.6
403,2023-07-03 13:44:37,207.96,10.67
404,2023-07-03 13:44:43,210.49,8.38
405,2023-07-03 13:44:46,209.4,10.79
406,2023-07-03 13:44:51,209.18,8.81
407,2023-07-03 13:44:57,205.21,13.2
408,2023-07-03 13:45:05,202.12,10.5
409,2023-07-03 13:45:05,204.21,9.36
410,2023-07-03 13:45:14,202.78,10.77
411,2023-07-03 13:45:19,202.85,8.63
412,2023-07-03 13:45:25,203.06,11.74
413,2023-07-03 13:45:29,202.55,10.32
414,2023-07-03 13:45:36,203.92,9.92
415,2023-07-03 13:45:41,204.46,14.03
416,2023-07-03 13:45:43,201.7,10.29
417,2023-07-03 13:45:49,202.05,9.26
418,2023-07-03 13:45:50,205.11,5.56
419,2023-07-03 13:45:57,203.14,10.71
420,2023-07-03 13:46:00,203.2,12.18
421,2023-07-03 13:46:01,196.69,8.45
422,2023-07-03 13:46:10,193.76,11.39
423,2023-07-03 13:46:14,197.41,9.47
424,2023-07-03 13:46:23,195.15,10.92
425,2023-07-03 13:46:24,197.95,11.15
426,2023-07-03 13:46:30,198.62,7.98
427,2023-07-03 13:46:30,199.64,11.36
428,2023-07-03 13:46:37,199.2,8.98
429,2023-07-03 13:46:40,201.04,10.21
430,2023-07-03 13:46:48,200.56,10.25
431,2023-07-03 13:46:54,201.13,9.04
432,2023-07-03 13:46:55,201.9,12.36
433,2023-07-03 13:47:02,202.77,9.84
434,2023-07-03 13:47:07,201.86,10.58
435,2023-07-03 13:47:12,205.16,7.19
436,2023-07-03 13:47:13,205.63,9
437,2023-07-03 13:47:16,207.75,5.76
438,2023-07-03 13:47:19,207.27,9.93
439,2023-07-03 13:47:26,206.21,12.72
440,2023-07-03 13:47:34,208.48,7.35
441,2023-07-03 13:47:40,210.57,9.43
442,2023-07-03 13:47:44,213.39,10.14
443,2023-07-03 13:47:48,214.74,10.29
444,2023-07-03 13:47:49,215.78,10.04
445,2023-07-03 13:47:58,214.5,5.36
446,2023-07-03 13:48:05,212.63,9.5
447,2023-07-03 13:48:09,212.34,9.63
448,2023-07-03 13:48:12,213.17,9.24
449,2023-07-03 13:48:18,216.15,5.83
450,2023-07-03 13:48:21,218.69,9.71
451,2023-07-03 13:48:27,220.2,10.39
452,2023-07-03 13:48:27,223.64,8.62
453,2023-07-03 13:48:27,224.62,8.31
454,2023-07-03 13:48:32,226.48,12.19
455,2023-07-03 13:48:34,228.25,8.77
456,2023-07-03 13:48:36,225.54,7.15
457,2023-07-03 13:48:36,224.56,12.36
458,2023-07-03 13:48:42,224.29,8.29
459,2023-07-03 13:48:50,223.06,6.97
460,2023-07-03 13:48:59,223.4,13.04
461,2023-07-03 13:49:04,223.47,10.48
462,2023-07-03 13:49:04,222.36,13.99
463,2023-07-03 13:49:11,221.46,9.21
464,2023-07-03 13:49:13,221.72,11.61
465,2023-07-03 13:49:19,221.94,9.06
466,2023-07-03 13:49:22,219.04,15.32
467,2023-07-03 13:49:27,217.65,11.97
468,2023-07-03 13:49:30,216.96,10.21
469,2023-07-03 13:49:37,216.66,12.29
470,2023-07-03 13:49:43,215.51,14.58
471,2023-07-03 13:49:44,214.64,10.28
472,2023-07-03 13:49:53,210.02,12.59
473,2023-07-03 13:50:00,209.32,7.42
474,2023-07-03 13:50:09,206.09,12.02
475,2023-07-03 13:50:14,209.3,9.04
476,2023-07-03 13:50:15,210.4,9.41
477,2023-07-03 13:50:24,213.32,11.53
478,2023-07-03 13:50:30,215.75,10.75
479,2023-07-03 13:50:32,215.35,8.23
480,2023-07-03 13:50:33,214.42,7.94
481,2023-07-03 13:50:33,214.62,12.54
482,2023-07-03 13:50:37,214.17,9.94
483,2023-07-03 13:50:39,213.89,6.84
484,2023-07-03 13:50:44,211.32,11.04
485,2023-07-03 13:50:51,210.37,10.44
486,2023-07-03 13:50:51,211.62,8.83
487,2023-07-03 13:50:58,211.69,13.32
488,2023-07-03 13:51:04,212.64,11.09
489,2023-07-03 13:51:11,216.58,9.52
490,2023-07-03 13:51:20,218.26,7.54
491,2023-07-03 13:51:20,216.46,10.79
492,2023-07-03 13:51:21,213.86,9.27
493,2023-07-03 13:51:22,211.1,9.46
494,2023-07-03 13:51:23,213.46,10.32
495,2023-07-03 13:51:32,213.87,9.16
496,2023-07-03 13:51:40,209.27,6.77
497,2023-07-03 13:51:41,212.05,10.72
498,2023-07-03 13:51:43,215.32,7.46
499,2023-07-03 13:51:50,216.89,9.61
500,2023-07-03 13:51:58,216.92,10.39
501,2023-07-03 13:52:04,216.53,9.91
502,2023-07-03 13:52:07,217.5,12.23
503,2023-07-03 13:52:07,220,9.79
504,2023-07-03 13:52:10,219.38,7.6
505,2023-07-03 13:52:10,219.82,13.07
506,2023-07-03 13:52:15,219.9,15.12
507,2023-07-03 13:52:21,216.5,9.01
508,2023-07-03 13:52:28,216.07,12.76
509,2023-07-03 13:52:36,214.13,8.01
510,2023-07-03 13:52:43,212.41,12.92
511,2023-07-03 13:52:45,214.35,8.04
512,2023-07-03 13:52:46,212.78,8.22
513,2023-07-03 13:52:47,214.27,13.01
514,2023-07-03 13:52:55,216.26,11.06
515,2023-07-03 13:52:59,218.82,9.41
516,2023-07-03 13:53:00,219.16,9.83
517,2023-07-03 13:53:02,214.74,11.23
518,2023-07-03 13:53:08,213.63,12.1
519,2023-07-03 13:53:15,213.33,11.08
520,2023-07-03 13:53:20,211.14,7.13
521,2023-07-03 13:53:23,207.54,9.81
522,2023-07-03 13:53:28,207.42,8.62
523,2023-07-03 13:53:29,206.4,11.76
524,2023-07-03 13:53:31,204.92,10.98
525,2023-07-03 13:53:40,203.51,9.13
526,2023-07-03 13:53:46,204.59,11.36
527,2023-07-03 13:53:53,206.82,13.3
528,2023-07-03 13:54:01,207.73,13.63
529,2023-07-03 13:54:03,204.83,10.18
530,2023-07-03 13:54:08,206.69,13.08
531,2023-07-03 13:54:11,203.14,9.68
532,2023-07-03 13:54:17,205.56,7.8
533,2023-07-03 13:54:24,203.16,9.45
534,2023-07-03 13:54:25,202.29,11.2
535,2023-07-03 13:54:31,200.12,8.6
536,2023-07-03 13:54:35,200.19,7.62
537,2023-07-03 13:54:36,203.97,6.17
538,2023-07-03 13:54:45,203.51,9.69
539,2023-07-03 13:54:54,204.3,14.16
540,2023-07-03 13:55:00,204.49,12.97
541,2023-07-03 13:55:06,206.65,7.27
542,2023-07-03 13:55:14,205.68,9.86
543,2023-07-03 13:55:20,204.79,12.16
544,2023-07-03 13:55:21,204.22,7.66
545,2023-07-03 13:55:30,202.73,9.22
546,2023-07-03 13:55:38,202.54,11.62
547,2023-07-03 13:55:40,201.75,6.71
548,2023-07-03 13:55:44,200.89,8.21
549,2023-07-03 13:55:49,200.97,10.33
550,2023-07-03 13:55:56,201.18,10.1
551,2023-07-03 13:55:59,202.45,9.82
552,2023-07-03 13:56:07,201.87,10.52
553,2023-07-03 13:56:09,199.92,10.68
554,2023-07-03 13:56:14,200.73,8.45
555,2023-07-03 13:56:23,201.54,7.41
556,2023-07-03 13:56:24,201.96,10.12
557,2023-07-03 13:56:32,203.13,8.4
558,2023-07-03 13:56:33,202.85,8.79
559,2023-07-03 13:56:38,202.89,15.03
560,2023-07-03 13:56:44,204.25,8.03
561,2023-07-03 13:56:51,206.01,12.44
562,2023-07-03 13:56:53,205.61,10.65
563,2023-07-03 13:56:57,203.26,7
564,2023-07-03 13:57:05,203.81,9.92
565,2023-07-03 13:57:10,207.27,9.81
566,2023-07-03 13:57:17,206.32,11.38
567,2023-07-03 13:57:21,206.37,9.68
568,2023-07-03 13:57:22,204.96,12.27
569,2023-07-03 13:57:28,209.21,7.65
570,2023-07-03 13:57:32,211.24,7.69
571,2023-07-03 13:57:37,211.35,8.82
572,2023-07-03 13:57:43,212.18,10.42
573,2023-07-03 13:57:48,209.56,11.31
574,2023-07-03 13:57:48,205.83,10.43
575,2023-07-03 13:57:53,206.97,11.72
576,2023-07-03 13:57:58,207.91,9.78
577,2023-07-03 13:58:07,210.19,11.39
578,2023-07-03 13:58:07,216.18,12.41
579,2023-07-03 13:58:13,216.95,10.86
580,2023-07-03 13:58:18,217.38,10.62
581,2023-07-03 13:58:27,219.33,8.74
582,2023-07-03 13:58:35,220.45,13.06
583,2023-07-03 13:58:39,219.27,13.55
584,2023-07-03 13:58:39,215.88,10.08
585,2023-07-03 13:58:42,213.31,9.63
586,2023-07-03 13:58:51,212.45,11.87
587,2023-07-03 13:59:00,207.39,7.22
588,2023-07-03 13:59:02,202.77,8.48
589,2023-07-03 13:59:09,204.66,12.18
590,2023-07-03 13:59:17,206.45,8.01
591,2023-07-03 13:59:24,206.77,8.76
592,2023-07-03 13:59:32,207.79,11.57
593,2023-07-03 13:59:40,205.76,9.35
594,2023-07-03 13:59:41,205.99,5.38
595,2023-07-03 13:59:47,202.91,10.18
596,2023-07-03 13:59:55,198.23,10.05
597,2023-07-03 13:59:55,198.98,9.59
598,2023-07-03 13:59:58,198.25,11.8
599,2023-07-03 14:00:03,196.44,11.95
600,2023-07-03 14:00:10,193.76,9.29
601,2023-07-03 14:00:16,192.61,7.89
602,2023-07-03 14:00:22,190.14,8.4
603,2023-07-03 14:00:28,191.12,9.52
604,2023-07-03 14:00:34,194.62,9.25
605,2023-07-03 14:00:40,195.6,10.03
606,2023-07-03 14:00:40,196.51,9.38
607,2023-07-03 14:00:49,196.33,12.17
608,2023-07-03 14:00:57,198.92,11.79
609,2023-07-03 14:01:03,198.11,10.96
610,2023-07-03 14:01:06,196.35,10.25
